shortCode,hashtags,timestamp
DLjZ-ooSdJk,"買取大吉福井文京店,高価買取,LOUISVUITTON,Pomellato,HERMES,CHANEL,Cartier,CELINE,ROLEX,BVLGARI,BALENCIAGA,GUCCI,SAINTLAURENT,LOEWE,VanCleef,JimmyChoo,DIOR,Tiffany,FENDI,HarryWinston,AudemarsPiguet,FranckMuller,toryburch,Apple,harrywinston,FERRAGAMO,Chloe,PRADA",2025-07-01T05:20:27.000Z
DLjZ7KARPwz,,2025-07-01T05:19:59.000Z
DLjZ3u-ojXp,"goranboy,şalvar,köynək,brend,kisi,ətir,saat,çanta,ayaqqabi,zovqlugeyimler,dəri,trend,kesfet,fyp,endirim,kampanya,versace,dolgegabbana,burberry,luisvuitton,prada,gucci,emporioarmani,dior,loropiana",2025-07-01T05:19:31.000Z
DLjZ2GPorxm,"goranboy,şalvar,köynək,brend,kisi,ətir,saat,çanta,ayaqqabi,zovqlugeyimler,dəri,trend,kesfet,fyp,endirim,kampanya,versace,dolgegabbana,burberry,luisvuitton,prada,gucci,emporioarmani,dior,loropiana",2025-07-01T05:19:17.000Z
DLjZyswIqkz,"goranboy,şalvar,köynək,brend,kisi,ətir,saat,çanta,ayaqqabi,zovqlugeyimler,dəri,trend,kesfet,fyp,endirim,kampanya,versace,dolgegabbana,burberry,luisvuitton,prada,gucci,emporioarmani,dior,loropiana",2025-07-01T05:18:49.000Z
DLjZxZTIMsj,"goranboy,şalvar,köynək,brend,kisi,ətir,saat,çanta,ayaqqabi,zovqlugeyimler,dəri,trend,kesfet,fyp,endirim,kampanya,versace,dolgegabbana,burberry,luisvuitton,prada,gucci,emporioarmani,dior,loropiana",2025-07-01T05:18:39.000Z
DLjZv8eIWRP,"goranboy,şalvar,köynək,brend,kisi,ətir,saat,çanta,ayaqqabi,zovqlugeyimler,dəri,trend,kesfet,fyp,endirim,kampanya,versace,dolgegabbana,burberry,luisvuitton,prada,gucci,emporioarmani,dior,loropiana",2025-07-01T05:18:27.000Z
DLjZuldo-jN,"goranboy,şalvar,köynək,brend,kisi,ətir,saat,çanta,ayaqqabi,zovqlugeyimler,dəri,trend,kesfet,fyp,endirim,kampanya,versace,dolgegabbana,burberry,luisvuitton,prada,gucci,emporioarmani,dior,loropiana",2025-07-01T05:18:16.000Z
DLjZtq5y59_,"dior,diorbag,diormiss,diorcaro,diorhandlebag,diorhandbag,diorcd,diorchristian,diorpouch",2025-07-01T05:18:08.000Z
DLjZtHWo615,"goranboy,şalvar,köynək,brend,kisi,ətir,saat,çanta,ayaqqabi,zovqlugeyimler,dəri,trend,kesfet,fyp,endirim,kampanya,versace,dolgegabbana,burberry,luisvuitton,prada,gucci,emporioarmani,dior,loropiana",2025-07-01T05:18:04.000Z
DLjZr63oicv,"goranboy,şalvar,köynək,brend,kisi,ətir,saat,çanta,ayaqqabi,zovqlugeyimler,dəri,trend,kesfet,fyp,endirim,kampanya,versace,dolgegabbana,burberry,luisvuitton,prada,gucci,emporioarmani,dior,loropiana",2025-07-01T05:17:54.000Z
DLjZqhSIc9L,"goranboy,şalvar,köynək,brend,kisi,ətir,saat,çanta,ayaqqabi,zovqlugeyimler,dəri,trend,kesfet,fyp,endirim,kampanya,versace,dolgegabbana,burberry,luisvuitton,prada,gucci,emporioarmani,dior,loropiana",2025-07-01T05:17:42.000Z
DLjZmtkJCd_,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:12.000Z
DLjZmeFtu6Z,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:10.000Z
DLjZmcaNfWu,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:09.000Z
DLjZmZYgQk9,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:09.000Z
DLjZmMNoMmC,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:08.000Z
DLjZmNPS6UP,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:08.000Z
DLjZmKziZCU,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:08.000Z
DLjZmVisZup,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:08.000Z
DLjZmTKh-rp,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:08.000Z
DLjZmJ7K-zz,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:08.000Z
DLjZmGZoYaG,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:07.000Z
DLjZl-RvnHx,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:06.000Z
DLjZl8YAMuD,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:05.000Z
DLjZl2IhZK-,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:05.000Z
DLjZl3wN7RB,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:05.000Z
DLjZl4JhNbL,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:05.000Z
DLjZl6yBcjP,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:05.000Z
DLjZlvlNjWW,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:04.000Z
DLjZlvnospC,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:04.000Z
DLjZlwGunPa,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:04.000Z
DLjZlvqvvjc,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:04.000Z
DLjZlw_uiRe,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:04.000Z
DLjZlsbJsMI,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:03.000Z
DLjZlulyglU,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:03.000Z
DLjZlg7TaR4,"Dior,DiorDesignerofDreams,DiorSummer26,StarsinDior,ormkornnaphat",2025-07-01T05:17:02.000Z
DLjZiFTMm29,"peinado,peinadonovia,hair,cabello,peinadosocial,mac,dior,chanel,diormakeup,macmakeup,makeupartist,makeup,xalapa,curlyhair,curls,novia,bride,bridalmakeup,brides,esposa,dress,weddingdress,blanco,white,prom,prommakeup,maquillaje,graduacion,promnight,promdress",2025-07-01T05:16:33.000Z
DLjZa25yJWX,"迪士尼城堡DISNEY！💫🗼🏰,RM5988起,迪士尼门票,迪士尼乐园,LV,GUCCI,DIOR,EUUS带你飞",2025-07-01T05:15:35.000Z
DLjZLpOhRZ3,"DiorSummer26,DiorXApo,Dior,ApoNattawin,ParisFashionWeek,PFW",2025-07-01T05:13:29.000Z
DLjYkwcoMdO,"рекомендации,ПарфюмДляСильных,парфюмсарань",2025-07-01T05:08:11.000Z
DLjZJZThqc9,"DiorSummer26,DiorXApo,Dior,ApoNattawin,ParisFashionWeek,PFW",2025-07-01T05:13:11.000Z
DLjZG-Ih5iV,"DiorSummer26,DiorXApo,Dior,ApoNattawin,ParisFashionWeek,PFW",2025-07-01T05:12:51.000Z
DLjYoX9y30v,"Ladysaestore​,Gentlewomen,LYN​,CharlesKeith​,Adidas​,Uniqlo​,hm​,ZARA​,VANS,EVEANDBOY​,Nike,CPS,CCOO,Boots​,waston​,Chanel,dior,MUJI​,Jaspal,saphora​,Central,Supersport​,Crocs,Fitflop,MLB,Gucci,YSL,PANDORA,CathKidston​,Carnival",2025-07-01T05:08:41.000Z
DLjYe8NoHiv,"dior,diorbackstage,diorbeauty,makeup,glam,makeupartist,hair,hairstylist,naturalmakeup,naturalhair,fashion,christiandior",2025-07-01T05:07:23.000Z
DLjYelthLGt,"จำนำโทรศัพท์,จำนำ,จำนำiphone,จำนำกล้องdslr,จำนำipad,จำนำรถ,จำนำmacbook,จำนำกระเป๋า,ipad,lg,smarttvsamsung,gucci,dior,ห้วยขวาง,อุดร,กรุงเทพ,มีหน้าร้าน,โรงรับจำนำ,canon,olympus,fujifilm,leica,panasonic,กล้องdslr",2025-07-01T05:07:20.000Z
DLjYc4rS_SD,"viralreelsvideo,fypp,portrait,girl,dior,repost,reels,fypage,masukberanda,followforfollowback,music,france,chinese,jawatimur,japan",2025-07-01T05:07:06.000Z
DLjYbDDTARj,"MilePhakphum,MilexDior,DiorxMile,DiorSummer,DiorSummer26,Dior,StarsinDior,DiorMen,DiorFashion,DiorThai,DiorHomme,LVMH,jonathananderson,Diorbyjonathananderson,pfw,FashionWeek,ParisFashionWeek,FashionWeekParis,MilexDiorSummer26,DiorPFW26,DiorSummer26xMile⠀⠀,StarsinDiorxMile",2025-07-01T05:06:51.000Z
DLjYX7fTnEW,"MilePhakphum,MilexDior,DiorxMile,DiorSummer,DiorSummer26,Dior,StarsinDior,DiorMen,DiorFashion,DiorThai,DiorHomme,LVMH,jonathananderson,Diorbyjonathananderson,pfw,FashionWeek,ParisFashionWeek,FashionWeekParis,MilexDiorSummer26,DiorPFW26,DiorSummer26xMile⠀⠀,StarsinDiorxMile",2025-07-01T05:06:26.000Z
DLjYVA-zlHD,"MilePhakphum,MilexDior,DiorxMile,DiorSummer,DiorSummer26,Dior,StarsinDior,DiorMen,DiorFashion,DiorThai,DiorHomme,LVMH,jonathananderson,Diorbyjonathananderson,pfw,FashionWeek,ParisFashionWeek,FashionWeekParis,MilexDiorSummer26,DiorPFW26,DiorSummer26xMile⠀⠀,StarsinDiorxMile",2025-07-01T05:06:02.000Z
DLjYPu7zIpQ,"MilePhakphum,MilexDior,DiorxMile,DiorSummer,DiorSummer26,Dior,StarsinDior,DiorMen,DiorFashion,DiorThai,DiorHomme,LVMH,jonathananderson,Diorbyjonathananderson,pfw,FashionWeek,ParisFashionWeek,FashionWeekParis,MilexDiorSummer26,DiorPFW26,DiorSummer26xMile⠀⠀,StarsinDiorxMile",2025-07-01T05:05:19.000Z
DLjYMvBzW_H,"MilePhakphum,MilexDior,DiorxMile,DiorSummer,DiorSummer26,Dior,StarsinDior,DiorMen,DiorFashion,DiorThai,DiorHomme,LVMH,jonathananderson,Diorbyjonathananderson,pfw,FashionWeek,ParisFashionWeek,FashionWeekParis,MilexDiorSummer26,DiorPFW26,DiorSummer26xMile⠀⠀,StarsinDiorxMile",2025-07-01T05:04:54.000Z
DLjYKGnznzg,"MilePhakphum,MilexDior,DiorxMile,DiorSummer,DiorSummer26,Dior,StarsinDior,DiorMen,DiorFashion,DiorThai,DiorHomme,LVMH,jonathananderson,Diorbyjonathananderson,pfw,FashionWeek,ParisFashionWeek,FashionWeekParis,MilexDiorSummer26,DiorPFW26,DiorSummer26xMile⠀⠀,StarsinDiorxMile",2025-07-01T05:04:33.000Z
DLjYAvRMR51,"디올펌프스,디올웨딩슈즈,디올운동화,디올신발,DIOR,여자디올구두,디올메리제인,디올슬링백플랫,디올발레리나플랫,여자디올운동화,디올로퍼,디올플랫,디올플랫슈즈,CHRISTIANDIOR,크리스찬디올운동화,디올단화,핏플랍로퍼,디올샌들,여자디올신발,여자디올스니커즈,하이힐배드민턴,페라가모하이힐,하이힐골프모임,하이힐스타그램,하이힐댄스,광택하이힐",2025-07-01T05:03:16.000Z
DLjX3beqHQC,,2025-07-01T05:02:06.000Z
DLjX3WpxYZt,"fyp,viral,hitz,keren,modis,modelterbaru,modelterkeren,ubs,hwt,ayu,hala,hermes,lv,dior,cartier,diamond,jakarta,bandung,tasikmalaya,cihideungno10,tokomasdewitasikmalaya",2025-07-01T05:01:59.000Z
DLjXwGEIrBE,"turkey,marina,dior,rooftopbar,bodrum",2025-07-01T05:01:00.000Z
DLjXtu1RPbb,"fyp,viral,hitz,keren,modis,modelterbaru,modelterkeren,ubs,hwt,ayu,hala,hermes,lv,dior,cartier,diamond,jakarta,bandung,tasikmalaya,cihideungno10,tokomasdewitasikmalaya",2025-07-01T05:00:40.000Z
DLjXsNuJjoF,"kings17,mas24karat,jualan,kalung,kalungemas,perhiasan,tokoemas,necklace,liontin,gelang,gelangkeroncong,rosegold,dior,liontindior,ubs,logammulia,antam,ubsgold,indonesiajewelry,like4like,instajewelry,followme,followforfollow,igers,instalike",2025-07-01T05:00:31.000Z
DLjXoL3xYPv,"fyp,viral,hitz,keren,modis,modelterbaru,modelterkeren,ubs,hwt,ayu,hala,hermes,lv,dior,cartier,diamond,jakarta,bandung,tasikmalaya,cihideungno10,tokomasdewitasikmalaya",2025-07-01T04:59:55.000Z
DLjXTYWhU3x,"Dior,2xxxk,TâyVintage,Nhật,authentic,available,vintagefashion,khannhat,daugia,khanhieu,khanlua,khantay,khanvintage,TâyVintage,taayvintage",2025-07-01T04:57:04.000Z
DLjXRhFCUU_,"art,anartist,aneyefordetails,jwa,jonathananderson,dior,debut,indianart,handcraftedluxury",2025-07-01T04:56:49.000Z
DLjXMt0Iocv,"PreOrder,TabbyBoutique,Shoes,Fashion,Footwear,NewArrivals,ShopNow,Exclusive,dior,sunglass,shoes,dresses,ootd,officegirls,jeans,viral,fyp",2025-07-01T04:56:10.000Z
DLjXKGcvgcv,"beautifiedbymichell,davaobasedmakeupartist,davaocitymakeupartist,digosbased,pageant,pageanthandler,digosbasedmakeupartist,entouragemakeupartist,traditional,hagonoybasedmakeupartist,makeupartistsworldwide,BookNow,traditionalmakeup,airbrushmakeup,makeuptransformation,makeup,makeupartistphilippines,pageantmakeup,douyinmakeup,thailandmakeuplook,thaimakeuplook,PageantHandler,SUPERSTAY,dior,Mac,lorealprofessionnel,BLK.l",2025-07-01T04:55:48.000Z
DLjXDRSTtKI,"dior,diorearrings",2025-07-01T04:54:52.000Z
DLjWnG0vs-t,"DiorDesignerofDreams,DiorSummer26,Dior,OrmKornnaphat,ออมกรณ์นภัส",2025-07-01T04:51:02.000Z
DLjWMQEzGsY,"MilePhakphum,MilexDior,DiorxMile,DiorSummer,DiorSummer26,Dior,StarsinDior,DiorMen,DiorFashion,DiorThai,DiorHomme,LVMH,jonathananderson,Diorbyjonathananderson,pfw,FashionWeek,ParisFashionWeek,FashionWeekParis,MilexDiorSummer26,DiorPFW26,DiorSummer26xMile⠀⠀,StarsinDiorxMile",2025-07-01T04:47:22.000Z
DLjWKYIzIVK,"MilePhakphum,MilexDior,DiorxMile,DiorSummer,DiorSummer26,Dior,StarsinDior,DiorMen,DiorFashion,DiorThai,DiorHomme,LVMH,jonathananderson,Diorbyjonathananderson,pfw,FashionWeek,ParisFashionWeek,FashionWeekParis,MilexDiorSummer26,DiorPFW26,DiorSummer26xMile⠀⠀,StarsinDiorxMile",2025-07-01T04:47:06.000Z
DLjWImtTWQa,"MilePhakphum,MilexDior,DiorxMile,DiorSummer,DiorSummer26,Dior,StarsinDior,DiorMen,DiorFashion,DiorThai,DiorHomme,LVMH,jonathananderson,Diorbyjonathananderson,pfw,FashionWeek,ParisFashionWeek,FashionWeekParis,MilexDiorSummer26,DiorPFW26,DiorSummer26xMile⠀⠀,StarsinDiorxMile",2025-07-01T04:46:52.000Z
DLjWD-mTn9Y,"MilePhakphum,MilexDior,DiorxMile,DiorSummer,DiorSummer26,Dior,StarsinDior,DiorMen,DiorFashion,DiorThai,DiorHomme,LVMH,jonathananderson,Diorbyjonathananderson,pfw,FashionWeek,ParisFashionWeek,FashionWeekParis,MilexDiorSummer26,DiorPFW26,DiorSummer26xMile⠀⠀,StarsinDiorxMile",2025-07-01T04:46:14.000Z
DLjWD7bIbAv,"dior,apothecary,beograd,bor,čačak,kikinda,kopaonik,kragujevac,kraljevo,kruševac,leskovac,loznica,negotin,niš,novisad,pančevo,priboj,smederevo,sombor,srbija,subotica,šabac,užice,valjevo,vranje,vrnjačkabanja,vršac,zaječar,zlatibor,zrenjanin",2025-07-01T04:46:13.000Z
DLjV-7mNbGz,"culture,nigeria,germany,mexican,france🇫🇷,france,portugal,abuja,abudhabi,kuwait,mafia,kenya,ivory,agriculture,agro,ecofriendly,economicdevelopment,colombia,composition,women,singlemomlife,single,grateful,greece,nice,dior",2025-07-01T04:45:32.000Z
DLjV2NCJMqE,"Cosmetics,makeup,diormakeup,Dior",2025-07-01T04:44:21.000Z
DLjVzdPy_nX,"zamboangasibugaymakeupartist,tagaytaywedding,CharlotteTilbury,patricktabeauty,dior,hourglasscosmetics,makeupforever,maccosmetics,narscosmetics,airbrushmakeup,temptupro,kryolan,lamerskincare,bobbibrown",2025-07-01T04:43:58.000Z
DLjVtcExyuo,"fyp,viral,hitz,keren,modis,modelterbaru,modelterkeren,ubs,hwt,ayu,hala,hermes,lv,dior,cartier,diamond,jakarta,bandung,tasikmalaya,cihideungno10,tokomasdewitasikmalaya",2025-07-01T04:43:09.000Z
DLjVsLxRoo0,"fyp,viral,hitz,keren,modis,modelterbaru,modelterkeren,ubs,hwt,ayu,hala,hermes,lv,dior,cartier,diamond,jakarta,bandung,tasikmalaya,cihideungno10,tokomasdewitasikmalaya",2025-07-01T04:42:59.000Z
DLjVp81xwRj,"fyp,viral,hitz,keren,modis,modelterbaru,modelterkeren,ubs,hwt,ayu,hala,hermes,lv,dior,cartier,diamond,jakarta,bandung,tasikmalaya,cihideungno10,tokomasdewitasikmalaya",2025-07-01T04:42:41.000Z
DLjVWKKx_GY,"fyp,viral,hitz,keren,modis,modelterbaru,modelterkeren,ubs,hwt,ayu,hala,hermes,lv,dior,cartier,diamond,jakarta,bandung,tasikmalaya,cihideungno10,tokomasdewitasikmalaya",2025-07-01T04:39:58.000Z
DLjVOD1Rou9,"fyp,viral,hitz,keren,modis,modelterbaru,modelterkeren,ubs,hwt,ayu,hala,hermes,lv,dior,cartier,diamond,jakarta,bandung,tasikmalaya,cihideungno10,tokomasdewitasikmalaya",2025-07-01T04:38:52.000Z
DLjVGnhxbLY,"dior,麻布台ヒルズ,ディオール,archive",2025-07-01T04:37:51.000Z
DLjVDJkxi7U,"dior,麻布台ヒルズ,ディオール,archive",2025-07-01T04:37:23.000Z
DLjVBnsxglM,"fyp,viral,hitz,keren,modis,modelterbaru,modelterkeren,ubs,hwt,ayu,hala,hermes,lv,dior,cartier,diamond,jakarta,bandung,tasikmalaya,cihideungno10,tokomasdewitasikmalaya",2025-07-01T04:37:10.000Z
DLjUz8rurgi,"camisas,boss,dior,lomejor,🤙🏻",2025-07-01T04:35:18.000Z
DLjUx5mh2x0,"milephakphum,milephakphumromsaithong,greenyrose,dior,DiorSummer26,StarsInDior,pfw",2025-07-01T04:35:01.000Z
DLjUuHpRXn1,"shophatri,dior",2025-07-01T04:34:30.000Z
DLiYHYWNeUs,"hamburg,oktagon,oktagonmma,mma,fightnight,kingofgermany,christianeckerling,187,187strassenbande,gzuz,safir,rtl,barclycardarena,alcotheke,stpauli,kiez,noho,reeperbahn,sponsor,positivevibes,eddykankam,beard,stabil,trainhard,faceyourfears,hafen,hh,kontrak,dior,christiandior",2025-06-30T19:44:56.000Z
DLiMeV_RVAE,"christiandior,babyblue,trotter,dior,oblique",2025-06-30T18:03:13.000Z
DLY99jZOdnK,"diorlacollectionprivée,parís,parisfashionweek,dior,reformation",2025-06-27T04:03:14.000Z
DJ87EEOT4oD,"dior,diorori,diooriginal,diorauthentic,diormurah,diorreadystock,diorjakarta,diorlady,ladydior,ladydiormedium,ladydiormediumgrey,ladydiormediumbag,jualdior,jualdiorori",2025-05-22T10:07:47.000Z
DLjUqiwOE7P,"fendi,dior,beverlyhills,classy,chic,losangeles,pegahlamei",2025-07-01T04:34:01.000Z
DLjUpRPx7mr,"fyp,viral,hitz,keren,modis,modelterbaru,modelterkeren,ubs,hwt,ayu,hala,hermes,lv,dior,cartier,diamond,jakarta,bandung,tasikmalaya,cihideungno10,tokomasdewitasikmalaya",2025-07-01T04:33:51.000Z
DLjUnZjN0Rc,"ORANE_SALON_SIRSA,oranesirsa,makeupartist,bridalmakeup,booking,guccimakeup,gucci,armani,armanimakeup,chanelmakeup,chanel,dior,diormakeup,charlottetilbury,tomford,tomfordmakeup,rarebeauty,hudabeauty,nars,anastasia,anastasiamakeup,saie,saiemakeup,mac,bobbybrown,sirsawedding,Contact,bridaldemonstration,indianbride",2025-07-01T04:33:35.000Z
DLjUf99xgfJ,"dior,전시회추천,ddp,동대문ddp,디자이너오브드림스,영감",2025-07-01T04:32:35.000Z
DLjUecNvfvI,"jaychou,figure,周杰倫,周杰伦,dior,hottoys",2025-07-01T04:32:22.000Z
DLjUS4UR_AY,"fyp,viral,hitz,keren,modis,modelterbaru,modelterkeren,ubs,hwt,ayu,hala,hermes,lv,dior,cartier,diamond,jakarta,bandung,tasikmalaya,cihideungno10,tokomasdewitasikmalaya",2025-07-01T04:30:47.000Z
DLjURjcpLNX,"LV,精品代購,現貨供應,香奈兒,Gucci,gucci,香奈兒小白鞋,DIOR,Dior錢包,香奈兒墨鏡,愛馬仕休閒鞋,burberry皮帶,專櫃限量款,香奈兒19包,香奈兒皮帶,香奈兒項鍊,香奈兒耳環,芬迪,FENDI,YSL,ysl代購,CELINE,celine代購",2025-07-01T04:30:36.000Z
DLjUPEFsVrs,"kings17,mas24karat,jualan,kalung,kalungemas,perhiasan,tokoemas,necklace,liontin,gelang,gelangkeroncong,rosegold,dior,liontindior,ubs,logammulia,antam,ubsgold,indonesiajewelry,like4like,instajewelry,followme,followforfollow,igers,instalike",2025-07-01T04:30:18.000Z
